title,organization,course_certificate_type,course_duration,ratings,reviews_count,level,course_url,students_count,course_skills,course_summary,description,platform,course_img,paid,Type,Prerequisites,domain,instructor,lectures_count
Mastering ASP.NET MVC 5 From Scratch Using C#,N/A,N/A,13 total hours,Rating: 4.6 out of 5,1011 reviews,All Levels,https://www.udemy.com/course/masteringaspnetmvc5/,"5,021 students",N/A,N/A,Learn How to build Web Application using ASP.NET MVC 5 Step By Step,Udemy,https://img-b.udemycdn.com/course/240x135/994634_0768_3.jpg,Yes,N/A,N/A,N/A,Kameswara Sarma Uppuluri,109 lectures
Amazon s3 Mastery - THE How-To' Guides For Amazon S3,N/A,N/A,3.5 total hours,Rating: 4.5 out of 5,1010 reviews,All Levels,https://www.udemy.com/course/amazon-s3-mastery/,"7,914 students",N/A,N/A,*UPDATED 2020* Amazon S3 & AWS are Easy Once You Know How. Follow My Step-By-Step Guides & Master Amazon S3 Quickly.,Udemy,https://img-b.udemycdn.com/course/240x135/446736_d40f.jpg,Yes,N/A,N/A,N/A,Steve Dougherty,42 lectures
How to Install a Free SSL Certificate using Let's Encrypt,N/A,N/A,1 total hour,Rating: 4.5 out of 5,1009 reviews,Beginner,https://www.udemy.com/course/fix-googles-new-not-secure-warning-with-lets-encrypt/,"127,248 students",N/A,N/A,Learn to Secure website traffic using HTTPS by installing a FREE Let's Encrypt SSL Certificate!,Udemy,https://img-b.udemycdn.com/course/240x135/1139400_c79c_4.jpg,Yes,N/A,N/A,N/A,YouAccel Training,20 lectures
"Architect Android apps with MVP, Dagger, Retrofit & RxJava",N/A,N/A,5.5 total hours,Rating: 4.0 out of 5,1008 reviews,All Levels,https://www.udemy.com/course/architect-android-apps-with-mvp-pattern-rxjava-dagger-retrofit-junit/,"3,853 students",N/A,N/A,Learn software architecture skills. Build apps with Model-View-Presenter pattern. Make apps more robust and fun.,Udemy,https://img-b.udemycdn.com/course/240x135/939814_4ec8_8.jpg,Yes,N/A,N/A,N/A,"Rene Gens, TetraNoodle Team, Manuj Aggarwal",49 lectures
Understanding HTML and CSS,N/A,N/A,14.5 total hours,Rating: 4.8 out of 5,1007 reviews,All Levels,https://www.udemy.com/course/understanding-html-and-css/,"6,338 students",N/A,N/A,"Deeply understand Semantic HTML5, CSS3, Flexbox, Grid, learn to read the specifications, and more.",Udemy,https://img-b.udemycdn.com/course/240x135/3223049_5074_2.jpg,Yes,N/A,N/A,N/A,Anthony Alicea,207 lectures
Learn BERT - most powerful NLP algorithm by Google,N/A,N/A,5.5 total hours,Rating: 3.9 out of 5,1005 reviews,All Levels,https://www.udemy.com/course/bert-nlp-algorithm/,"6,221 students",N/A,N/A,Understand and apply Google's game-changing NLP algorithm to real-world tasks. Build 2 NLP applications.,Udemy,https://img-b.udemycdn.com/course/240x135/2518074_f031_2.jpg,Yes,N/A,N/A,N/A,"Martin Jocqueviel, Ligency I Team, Ligency Team",37 lectures
Machine Learning for Absolute Beginners - Level 1,N/A,N/A,2 total hours,Rating: 4.5 out of 5,1004 reviews,Beginner,https://www.udemy.com/course/machine-learning-for-absolute-beginners-level-1/,"23,735 students",N/A,N/A,Learn the Fundamental Concepts of Artificial Intelligence and Machine Learning as the Next Game-Changing Technology,Udemy,https://img-b.udemycdn.com/course/240x135/2792118_c9e1_7.jpg,Yes,N/A,N/A,N/A,Idan Gabrieli,25 lectures
"MERN Stack Course 2022 -  MongoDB, Express, React and NodeJS",N/A,N/A,19.5 total hours,Rating: 4.7 out of 5,1003 reviews,Intermediate,https://www.udemy.com/course/mern-stack-course-mongodb-express-react-and-nodejs/,"7,970 students",N/A,N/A,"Build Full Stack Application from Scratch with MongoDB, Express, React and NodeJS",Udemy,https://img-b.udemycdn.com/course/240x135/4406786_4821_2.jpg,Yes,N/A,N/A,N/A,John Smilga,209 lectures
The Art of Doing: Code 40 Challenging Python Programs Today!,N/A,N/A,28.5 total hours,Rating: 4.8 out of 5,1002 reviews,Beginner,https://www.udemy.com/course/the-art-of-doing/,"74,756 students",N/A,N/A,Computer Science Through Python Application.  Learn by doing.,Udemy,https://img-b.udemycdn.com/course/240x135/2666730_aa98_3.jpg,Yes,N/A,N/A,N/A,Michael Eramo,157 lectures
"DevOps with AWS CodePipeline, Jenkins and AWS CodeDeploy",N/A,N/A,3 total hours,Rating: 4.5 out of 5,999 reviews,All Levels,https://www.udemy.com/course/ci-and-cd-with-aws-codepipeline-jenkins-and-aws-codedeploy/,"6,983 students",N/A,N/A,Learn DevOps skills with rising demand. Continuous integration and continuous delivery in the AWS cloud,Udemy,https://img-b.udemycdn.com/course/240x135/937388_d153_12.jpg,Yes,N/A,N/A,N/A,"TetraNoodle Team, Manuj Aggarwal",33 lectures
Enterprise OAuth 2.0 and OpenID Connect,N/A,N/A,10 total hours,Rating: 4.7 out of 5,996 reviews,Intermediate,https://www.udemy.com/course/enterprise-oauth-for-developers/,"8,059 students",N/A,N/A,Master OAuth2/OpenID Connect with Okta/Google Authorization Server and Postman. 3 Java/Angular projects (Optional),Udemy,https://img-b.udemycdn.com/course/240x135/3746012_46e2_5.jpg,Yes,N/A,N/A,N/A,Viraj Shetty,76 lectures
ArcPy for Python Developers using ArcGIS Pro,N/A,N/A,11.5 total hours,Rating: 4.4 out of 5,996 reviews,All Levels,https://www.udemy.com/course/arcpy-for-python-developers/,"5,507 students",N/A,N/A,GIS is hot - take your python skills to new levels and greatly increase your career options.,Udemy,https://img-b.udemycdn.com/course/240x135/1859116_88c4.jpg,Yes,N/A,N/A,N/A,"Tim Buchalka's Learn Programming Academy, Graeme Browning",78 lectures
"SwiftUI - Learn How to Build Beautiful, Robust, Apps",N/A,N/A,4.5 total hours,Rating: 4.5 out of 5,996 reviews,All Levels,https://www.udemy.com/course/swiftui-course/,"5,574 students",N/A,N/A,Create stunning user interfaces across all Apple platforms with Swift 5,Udemy,https://img-b.udemycdn.com/course/240x135/2398666_8861_7.jpg,Yes,N/A,N/A,N/A,Nick Walter,42 lectures
Learn Machine learning & AI (Including Hands-on 3 Projects),N/A,N/A,2 total hours,Rating: 4.0 out of 5,994 reviews,Intermediate,https://www.udemy.com/course/machine-learning-and-ai-with-hands-on-projects/,"247,339 students",N/A,N/A,Get well versed with Machine learning and AI by working on Hands-on Projects.,Udemy,https://img-b.udemycdn.com/course/240x135/3518544_85d9_5.jpg,Yes,N/A,N/A,N/A,EdYoda Digital University,34 lectures
Data Structures and Algorithms In C,N/A,N/A,10.5 total hours,Rating: 4.2 out of 5,993 reviews,All Levels,https://www.udemy.com/course/data-structures-and-algorithms-in-c/,"3,980 students",N/A,N/A,Data Structures and Algorithms in C Using C DSA Data Structures Algorithms LeetCode C DSA C Data Structures Algorithms,Udemy,https://img-b.udemycdn.com/course/240x135/325552_4d62_14.jpg,Yes,N/A,N/A,N/A,Deepali Srivastava,151 lectures
Regression Analysis / Data Analytics in Regression,N/A,N/A,2 total hours,Rating: 4.5 out of 5,993 reviews,All Levels,https://www.udemy.com/course/regression-statistics/,"5,466 students",N/A,N/A,Gain Important and Highly Marketable Skills in Regression Analysis - Tame the Regression Beast Today!,Udemy,https://img-b.udemycdn.com/course/240x135/461780_2157_5.jpg,Yes,N/A,N/A,N/A,Quantitative  Specialists,17 lectures
SQL Server High Availability and Disaster Recovery (HA/DR),N/A,N/A,33.5 total hours,Rating: 4.2 out of 5,991 reviews,Expert,https://www.udemy.com/course/sqlserverhadrdeepdive/,"6,883 students",N/A,N/A,Dive deep into how SQL Server works to implement an effective high availability and disaster recovery solution.,Udemy,https://img-b.udemycdn.com/course/240x135/37940_6183_4.jpg,Yes,N/A,N/A,N/A,Edwin M Sarmiento,60 lectures
Salesforce Lightning Framework,N/A,N/A,3.5 total hours,Rating: 4.3 out of 5,991 reviews,Intermediate,https://www.udemy.com/course/salesforce-lightning-framework/,"5,238 students",N/A,N/A,Learn about Salesforce lightning framework through a real-time project.,Udemy,https://img-b.udemycdn.com/course/240x135/853584_0dae_2.jpg,Yes,N/A,N/A,N/A,Deepika Khanna,24 lectures
Natural Language Processing: NLP With Transformers in Python,N/A,N/A,11.5 total hours,Rating: 4.4 out of 5,990 reviews,All Levels,https://www.udemy.com/course/nlp-with-transformers/,"18,443 students",N/A,N/A,"Learn next-generation NLP with transformers for sentiment analysis, Q&A, similarity search, NER, and more",Udemy,https://img-b.udemycdn.com/course/240x135/3754106_a8dd_3.jpg,Yes,N/A,N/A,N/A,James Briggs,104 lectures
High Performance Coding with .NET Core and C#,N/A,N/A,6.5 total hours,Rating: 4.3 out of 5,989 reviews,Intermediate,https://www.udemy.com/course/high-performance-coding-with-net-core-and-csharp/,"8,266 students",N/A,N/A,Learn how to write high performance and scalable .NET Core and ASP.NET Core applications in C#,Udemy,https://img-b.udemycdn.com/course/240x135/1445354_954c_5.jpg,Yes,N/A,N/A,N/A,Gergely Kalapos,38 lectures
"Introduction to AI, Machine Learning and Data Science",N/A,N/A,32 total mins,Rating: 4.1 out of 5,989 reviews,Beginner,https://www.udemy.com/course/introduction-to-ai-machine-learning-and-data-science/,"28,916 students",N/A,N/A,"Introductory Course for Beginners to AI, Machine Learning, Data Science, Deep Learning, Supervised and Unsupervised ML",Udemy,https://img-b.udemycdn.com/course/240x135/3104822_1b3a_3.jpg,Yes,N/A,N/A,N/A,Pradeep D,15 lectures
REST Assured Fundamentals,N/A,N/A,3.5 total hours,Rating: 4.5 out of 5,989 reviews,Intermediate,https://www.udemy.com/course/rest-assured-fundamentals/,"9,286 students",N/A,N/A,Quickly learn the fundamentals of REST Assured to add API Automation Testing to your Java code,Udemy,https://img-b.udemycdn.com/course/240x135/1459426_4445_3.jpg,Yes,N/A,N/A,N/A,James Willett,46 lectures
"ROS2 For Beginners (ROS Foxy, Humble - 2022)",N/A,N/A,12 total hours,Rating: 4.7 out of 5,988 reviews,Beginner,https://www.udemy.com/course/ros2-for-beginners/,"4,773 students",N/A,N/A,Master ROS2 basics and Become a Robot Operating System Developer - Step By Step,Udemy,https://img-b.udemycdn.com/course/240x135/3202874_0ec9_2.jpg,Yes,N/A,N/A,N/A,Edouard Renard,105 lectures
"SQL - The Complete Developer's Guide (MySQL, PostgreSQL)",N/A,N/A,19.5 total hours,Rating: 4.7 out of 5,985 reviews,All Levels,https://www.udemy.com/course/sql-the-complete-developers-guide-mysql-postgresql/,"9,197 students",N/A,N/A,"From data definition to manipulation (CRUD, relations, JOIN): Learn SQL for MySQL, Postgresql & more from the ground up!",Udemy,https://img-b.udemycdn.com/course/240x135/4310724_f6c7.jpg,Yes,N/A,N/A,N/A,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller, Manuel Lorenz",220 lectures
Python : Comprehensive Bootcamp  (Beginner To Professional),N/A,N/A,36 total hours,Rating: 4.3 out of 5,984 reviews,Beginner,https://www.udemy.com/course/python-comprehensive-bootcamp-beginner-to-professional/,"47,858 students",N/A,N/A,Learn Python from scratch to confidently building applications.,Udemy,https://img-b.udemycdn.com/course/240x135/3421618_e001.jpg,Yes,N/A,N/A,N/A,Bluelime Learning Solutions,338 lectures
Train YOLO for Object Detection with Custom Data,N/A,N/A,7 total hours,Rating: 4.6 out of 5,984 reviews,Intermediate,https://www.udemy.com/course/training-yolo-v3-for-objects-detection-with-custom-data/,"4,971 students",N/A,N/A,"Build your own detector by labelling, training and testing on image, video and in real time with camera: YOLO v3 and v4",Udemy,https://img-b.udemycdn.com/course/240x135/2448144_d015.jpg,Yes,N/A,N/A,N/A,Valentyn Sichkar,58 lectures
How to design & develop REST microservices in Golang (Go),N/A,N/A,20.5 total hours,Rating: 4.4 out of 5,984 reviews,All Levels,https://www.udemy.com/course/golang-how-to-design-and-build-rest-microservices-in-go/,"9,362 students",N/A,N/A,"All you need to integrate SQL & NoSQL databases, search engines and all the tools that you need in your REST API.",Udemy,https://img-b.udemycdn.com/course/240x135/2540712_32b5_2.jpg,Yes,N/A,N/A,N/A,Federico León,48 lectures
CS101 Bootcamp: Introduction to Computer Science & Software,N/A,N/A,2.5 total hours,Rating: 4.1 out of 5,982 reviews,Beginner,https://www.udemy.com/course/cs101-introduction-to-computer-science/,"6,691 students",N/A,N/A,A Computer Science & software programming / coding bootcamp for absolute beginners. No coding background necessary.,Udemy,https://img-b.udemycdn.com/course/240x135/1253594_7fcf_4.jpg,Yes,N/A,N/A,N/A,Samuel Spencer,13 lectures
Data Structures and Algorithms In C#,N/A,N/A,10.5 total hours,Rating: 3.9 out of 5,982 reviews,All Levels,https://www.udemy.com/course/data-structures-and-algorithms-in-csharp/,"4,877 students",N/A,N/A,Data Structures and Algorithms in C# Using DSA C# Data Structures Algorithms DSA Leetcode C# Data Structures Algorithms,Udemy,https://img-b.udemycdn.com/course/240x135/325566_41ad_9.jpg,Yes,N/A,N/A,N/A,Deepali Srivastava,149 lectures
Learn PHP Programming From Scratch,N/A,N/A,51.5 total hours,Rating: 4.8 out of 5,981 reviews,All Levels,https://www.udemy.com/course/learn-php-programming-from-scratch/,"30,211 students",N/A,N/A,Over 50 hours of PHP programming goodness.,Udemy,https://img-b.udemycdn.com/course/240x135/44873_6838_4.jpg,Yes,N/A,N/A,N/A,Stone River eLearning,378 lectures
SQL Beginner to Guru: MySQL Edition - Master SQL with MySQL,N/A,N/A,11.5 total hours,Rating: 4.4 out of 5,981 reviews,All Levels,https://www.udemy.com/course/sql-beginner-to-guru-mysql-edition/,"19,593 students",N/A,N/A,SQL skills are in demand. Learn to master SQL using MySQL. Become a SQL Guru today!,Udemy,https://img-b.udemycdn.com/course/240x135/1525262_e6b4.jpg,Yes,N/A,N/A,N/A,"John Thompson • 433,000+ Enrollments Worldwide, Spring Ahead Code Academy",168 lectures
The Complete Kotlin Developer Course,N/A,N/A,12.5 total hours,Rating: 4.6 out of 5,979 reviews,Beginner,https://www.udemy.com/course/the-complete-kotlin-developer-course-java/,"6,621 students",N/A,N/A,Use Kotlin instead of Java. Kotlin is a new language that makes programming for Android or Javascript a dream.,Udemy,https://img-b.udemycdn.com/course/240x135/1319436_0c91.jpg,Yes,N/A,N/A,N/A,"Codestars • over 2 million students worldwide!, Nick Walter, Rob Percival",68 lectures
[2022] Machine Learning and Deep Learning Bootcamp in Python,N/A,N/A,32.5 total hours,Rating: 4.4 out of 5,978 reviews,All Levels,https://www.udemy.com/course/introduction-to-machine-learning-in-python/,"10,616 students",N/A,N/A,"Machine Learning, Neural Networks, Computer Vision, Deep Learning and Reinforcement Learning in Keras and TensorFlow",Udemy,https://img-b.udemycdn.com/course/240x135/617930_44e3_2.jpg,Yes,N/A,N/A,N/A,Holczer Balazs,340 lectures
Easy C# by Windows Forms Practical Projects Beginners to Pro,N/A,N/A,183.5 total hours,Rating: 4.4 out of 5,978 reviews,All Levels,https://www.udemy.com/course/c-for-beginners-to-advance-via-projects-1/,"25,505 students",N/A,N/A,"C#.Net Programming Basics by C# Windows Forms, PostgreSQL,MySQL ,SQL in C#,WPF,LINQ,Excel to SQL,Barcode,Crystal Reports",Udemy,https://img-b.udemycdn.com/course/240x135/2181338_d508_25.jpg,Yes,N/A,N/A,N/A,Musavi Abdullah,713 lectures
Talend Data Integration Course : Beginner to Expert,N/A,N/A,15 total hours,Rating: 4.1 out of 5,976 reviews,All Levels,https://www.udemy.com/course/talend-data-integration-course-beginner-to-expert/,"6,204 students",N/A,N/A,Complete Guide to Learn Talend For Data Integration,Udemy,https://img-b.udemycdn.com/course/240x135/757918_f064_2.jpg,Yes,N/A,N/A,N/A,Kapil Chaitanya Kasarapu,270 lectures
Kotlin Android Development Masterclass,N/A,N/A,32.5 total hours,Rating: 4.5 out of 5,976 reviews,All Levels,https://www.udemy.com/course/kotlin-android-developer-masterclass/,"8,040 students",N/A,N/A,"Learn Kotlin, Android Development, Android Studio & IntelliJ IDEA from Scratch. Build Android Apps in Kotlin.",Udemy,https://img-b.udemycdn.com/course/240x135/1223370_ad3a_7.jpg,Yes,N/A,N/A,N/A,Fahd Sheraz,221 lectures
UML Class Diagrams for Programmers,N/A,N/A,1.5 total hours,Rating: 4.0 out of 5,974 reviews,All Levels,https://www.udemy.com/course/uml-class-diagrams-for-programmers/,"5,708 students",N/A,N/A,Learn how to use UML Class Diagrams as a valuable communication and software architecture tool with practical guidance.,Udemy,https://img-b.udemycdn.com/course/240x135/1405082_7a8c_5.jpg,Yes,N/A,N/A,N/A,Riaan Nel,21 lectures
"Learn By Example: Hadoop, MapReduce for Big Data problems",N/A,N/A,13.5 total hours,Rating: 4.3 out of 5,972 reviews,All Levels,https://www.udemy.com/course/learn-by-example-hadoop-mapreduce/,"8,681 students",N/A,N/A,"A hands-on workout in Hadoop, MapReduce and the art of thinking ""parallel""",Udemy,https://img-b.udemycdn.com/course/240x135/825972_5fd2_4.jpg,Yes,N/A,N/A,N/A,Loony Corn,73 lectures
Projects in PHP and MySQL,N/A,N/A,20 total hours,Rating: 4.2 out of 5,972 reviews,All Levels,https://www.udemy.com/course/the-complete-web-development-course-learn-by-building-apps/,"12,415 students",N/A,N/A,Master PHP-MySQL by Building 10 Projects,Udemy,https://img-b.udemycdn.com/course/240x135/266252_7e54_9.jpg,Yes,N/A,N/A,N/A,"Eduonix Learning Solutions, Eduonix-Tech .",78 lectures
Complete C# Unity Developer: Create Games and Learn to Code,N/A,N/A,22.5 total hours,Rating: 4.9 out of 5,971 reviews,All Levels,https://www.udemy.com/course/unity-developer-course/,"5,837 students",N/A,N/A,"Game development & design taught by using Unity. Learn C# and build your first games for web, mobile and desktop.",Udemy,https://img-b.udemycdn.com/course/240x135/1399296_e175_3.jpg,Yes,N/A,N/A,N/A,"Denis Panjuta, Tutorials.eu by Denis Panjuta",159 lectures
Android Jetpack Compose: The Comprehensive Bootcamp [2022],N/A,N/A,37 total hours,Rating: 4.7 out of 5,970 reviews,All Levels,https://www.udemy.com/course/kotling-android-jetpack-compose-/,"7,105 students",N/A,N/A,"Kotlin Android App Development: Firebase Firestore, Hilt & Dagger, ROOM DB, ViewModel, Navigation & Clean Architecture",Udemy,https://img-b.udemycdn.com/course/240x135/4351594_bbfa_2.jpg,Yes,N/A,N/A,N/A,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor",285 lectures
Want to be a Big Data Scientist?,N/A,N/A,1.5 total hours,Rating: 4.7 out of 5,969 reviews,Beginner,https://www.udemy.com/course/what-to-be-a-big-data-scientist/,"12,535 students",N/A,N/A,"Should you pursue a career in Data Science? Data Science basics, process, team, roles, skills, transition, opportunities",Udemy,https://img-b.udemycdn.com/course/240x135/1547582_6328_7.jpg,Yes,N/A,N/A,N/A,"V2 Maestros, LLC",13 lectures
